Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of small molecule metabolic process (GO:0062012)	2/28	0.5453575180714664	0.9872025768171138	0	0	1.1195782410735682	0.6788156290641785	PDK3;RORA
regulation of endothelial cell proliferation (GO:0001936)	6/92	0.5459694847638745	0.9872025768171138	0	0	1.0153343023255814	0.6144723935702795	FGF16;TNMD;ALOX5;PLXNB3;FUT1;THBS4
DNA repair (GO:0006281)	19/298	0.5494316380535383	0.9872025768171138	0	0	0.9908682774482097	0.593402197333959	PRMT6;MDC1;TRRAP;CETN2;HUWE1;APEX2;BRCC3;FANCB;UBE2A;SMC1A;BACH1;FAM111A;POLA1;RAD21;RPA4;TP53BP1;TRIP13;TP73;CUL4B
amino sugar biosynthetic process (GO:0046349)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	RENBP
ATP transport (GO:0015867)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	SLC25A5
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	MAD1L1
autophagy of peroxisome (GO:0030242)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	RB1CC1
C-terminal protein amino acid modification (GO:0018410)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ATG5
carboxylic acid catabolic process (GO:0046395)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	RENBP
carnitine metabolic process (GO:0009437)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	TMLHE
cellular response to thyroid hormone stimulus (GO:0097067)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	GATA1
cGMP metabolic process (GO:0046068)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	GUCY2F
chromatin assembly or disassembly (GO:0006333)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	HDAC8
dermatan sulfate biosynthetic process (GO:0030208)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	BGN
early endosome to Golgi transport (GO:0034498)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	SNX1
epithelial cell-cell adhesion (GO:0090136)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	THBS4
glomerular visceral epithelial cell differentiation (GO:0072112)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	MYO1E
hemidesmosome assembly (GO:0031581)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	KRT5
histone H3-K9 demethylation (GO:0033169)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	PHF8
inorganic ion transmembrane transport (GO:0098660)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ATP1B4
inositol phosphate catabolic process (GO:0071545)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	OCRL
megakaryocyte differentiation (GO:0030219)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	GATA1
melanocyte differentiation (GO:0030318)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CITED1
microtubule anchoring at microtubule organizing center (GO:0072393)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CCDC120
mitotic nuclear membrane disassembly (GO:0007077)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	NEK6
negative regulation of amyloid fibril formation (GO:1905907)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	VBP1
negative regulation of complement activation (GO:0045916)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	VSIG4
negative regulation of gene silencing by miRNA (GO:0060965)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ZC3H10
negative regulation of heart contraction (GO:0045822)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	FKBP1B
negative regulation of microtubule polymerization (GO:0031115)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	TBCD
negative regulation of oxidoreductase activity (GO:0051354)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	HDAC6
negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ZC3H10
negative regulation of receptor internalization (GO:0002091)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	UBQLN2
nucleoside catabolic process (GO:0009164)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	NT5C
nucleoside salvage (GO:0043174)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	HPRT1
nucleotide-sugar metabolic process (GO:0009225)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CSGALNACT1
phasic smooth muscle contraction (GO:0014821)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	GDNF
phosphate ion transmembrane transport (GO:0035435)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	SLC25A14
phospholipid homeostasis (GO:0055091)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	TLCD1
positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	GDNF
positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ERN1
positive regulation of fatty acid oxidation (GO:0046321)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ABCD1
positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	STX4
positive regulation of neuroinflammatory response (GO:0150078)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	MMP8
positive regulation of T-helper 17 type immune response (GO:2000318)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CLEC7A
protein insertion into mitochondrial inner membrane (GO:0045039)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	TIMM8A
protein localization to synapse (GO:0035418)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ZDHHC15
pyrimidine nucleobase metabolic process (GO:0006206)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CTPS2
pyrimidine-containing compound metabolic process (GO:0072527)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CTPS2
regulation of alcohol biosynthetic process (GO:1902930)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	MBTPS2
regulation of astrocyte differentiation (GO:0048710)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	F2
regulation of B cell apoptotic process (GO:0002902)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	BTK
regulation of chromatin binding (GO:0035561)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ZNF618
regulation of flagellated sperm motility (GO:1901317)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	PGAM4
regulation of glycogen metabolic process (GO:0070873)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	PPP1R3F
regulation of histone H3-K9 methylation (GO:0051570)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	ATRX
regulation of keratinocyte migration (GO:0051547)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	IQSEC1
regulation of muscle system process (GO:0090257)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	PPP1R12B
regulation of myoblast fusion (GO:1901739)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	SCGB3A1
regulation of nucleobase-containing compound metabolic process (GO:0019219)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	PCBP4
regulation of oxidative stress-induced cell death (GO:1903201)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	PAGE4
regulation of sensory perception (GO:0051931)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	TMEM100
regulation of sequestering of calcium ion (GO:0051282)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	FKBP1B
regulation of triglyceride catabolic process (GO:0010896)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	SORL1
regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	CACNA1C
sno(s)RNA 3'-end processing (GO:0031126)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	DKC1
synaptic vesicle fusion to presynaptic active zone membrane (GO:0031629)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	STX4
thyroid hormone generation (GO:0006590)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	TG
tricarboxylic acid metabolic process (GO:0072350)	1/12	0.5496587794250779	0.9872025768171138	0	0	1.3231694375663248	0.7918607984959901	IDH3G
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	6/93	0.5567076463999598	0.9872025768171138	0	0	1.0036099137931034	0.5878294294946307	HAX1;NTRK3;ARAF;MTCP1;NOS1;HDAC6
cellular response to UV (GO:0034644)	5/77	0.556813935887968	0.9872025768171138	0	0	1.0106036950299246	0.5917328611723873	IMPACT;FMR1;TIMP1;CUL4B;TAF1
positive regulation of type I interferon production (GO:0032481)	5/77	0.556813935887968	0.9872025768171138	0	0	1.0106036950299246	0.5917328611723873	DDX3X;IRAK1;TLR8;TLR7;PQBP1
purine ribonucleotide metabolic process (GO:0009150)	5/77	0.556813935887968	0.9872025768171138	0	0	1.0106036950299246	0.5917328611723873	ACOT9;THEM4;ACSM5;HPRT1;PTHLH
O-glycan processing (GO:0016266)	4/61	0.5575906379774751	0.9872025768171138	0	0	1.0212661138024468	0.5965523890419827	C1GALT1C1;GALNT2;GALNT9;GALNT8
pattern recognition receptor signaling pathway (GO:0002221)	4/61	0.5575906379774751	0.9872025768171138	0	0	1.0212661138024468	0.5965523890419827	RPS6KA3;IRAK1;TLR8;TLR7
regulation of DNA-templated transcription, initiation (GO:2000142)	4/61	0.5575906379774751	0.9872025768171138	0	0	1.0212661138024468	0.5965523890419827	MECP2;MED12;MED14;BCLAF1
positive regulation of chemotaxis (GO:0050921)	3/45	0.5596505162121738	0.9872025768171138	0	0	1.0395278922169024	0.6033864474453366	TMSB4X;NTRK3;STX4
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	3/45	0.5596505162121738	0.9872025768171138	0	0	1.0395278922169024	0.6033864474453366	BCL3;NF2;F2
aggrephagy (GO:0035973)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	HDAC6;ATG5
beta-catenin-TCF complex assembly (GO:1904837)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	TLE1;TRRAP
establishment of endothelial barrier (GO:0061028)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	RAP2C;MSN
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	ERN1;AIFM1
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	IRAK1;BTK
negative regulation of epithelial to mesenchymal transition (GO:0010719)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	FOXA1;SFRP1
negative regulation of mRNA catabolic process (GO:1902373)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	GDNF;FMR1
negative regulation of wound healing (GO:0061045)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	ALOX5;CASK
nucleotide-excision repair, preincision complex assembly (GO:0006294)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	CETN2;CUL4B
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	SFRP1;TNFRSF12A
regulation of double-strand break repair via nonhomologous end joining (GO:2001032)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	WAS;USP51
regulation of ubiquitin-protein transferase activity (GO:0051438)	2/29	0.5646150855049806	0.9872025768171138	0	0	1.078054690204223	0.6162279675979851	MAGEA2;MAGEC2
cellular response to growth factor stimulus (GO:0071363)	10/158	0.5671619357704765	0.9872025768171138	0	0	0.98311869863594	0.5575368532017324	ERN1;TMEM100;TBX1;SFRP1;NTRK3;SYAP1;SNAI2;NOS1;MAPT;EMD
cellular response to starvation (GO:0009267)	10/158	0.5671619357704765	0.9872025768171138	0	0	0.98311869863594	0.5575368532017324	SFRP1;IMPACT;MAP1LC3A;RRAGB;LAMP2;ALB;ATP6V1H;INHBB;WDR45;ATG5
negative regulation of cell death (GO:0060548)	6/94	0.5673262474822192	0.9872025768171138	0	0	0.9921519886363637	0.5623723326700943	PAGE4;IMPACT;ALB;IKBKG;SORL1;ATG5
positive regulation of epithelial cell migration (GO:0010634)	6/94	0.5673262474822192	0.9872025768171138	0	0	0.9921519886363637	0.5623723326700943	SCARB1;IQSEC1;ETS1;FUT1;RREB1;HDAC6
negative regulation of apoptotic signaling pathway (GO:2001234)	5/78	0.5684621671399568	0.9872025768171138	0	0	0.9967063402949322	0.5629601899964489	PSMD10;AR;DDX3X;GPX1;SLC25A5
protein modification process (GO:0036211)	5/78	0.5684621671399568	0.9872025768171138	0	0	0.9967063402949322	0.5629601899964489	UBL4A;ARAF;WWP2;PHKA2;PHEX
positive regulation of transcription, DNA-templated (GO:0045893)	75/1183	0.5699713110084126	0.9872025768171138	0	0	0.9840973387748289	0.5532292638347922	FOXA1;DDX3X;CITED1;RORA;RBPJ;ETS1;ELK1;PKD1;HOXC10;GLI2;PHF8;MED12;ZXDA;RPS6KA3;SOX3;MED14;YY2;HMGN5;NKRF;ZIC3;IKBKG;PIM2;NOS1;IER5;GABPA;HTATIP2;ARHGEF11;ATRX;TFE3;ATP1B4;EBF3;FOXP3;HCFC1;AR;SFRP1;TOX2;HAX1;ELF4;ZNF711;IRF6;HDAC4;ZNF395;NOTCH4;WAS;MOSPD1;FOXO4;HDAC8;GATA1;LAGE3;BCLAF1;ZNF827;HSF2;PRDM16;HOXC4;NDP;TP53BP1;TBL1X;RREB1;ZNF300;TBX1;ARNT2;CDX4;FOXF2;FZD5;BCL11B;IGF2;CTAG2;SMARCA1;GDNF;TNIP2;BCL3;OGT;RBMX;FGFR2;TP73
regulation of ERK1 and ERK2 cascade (GO:0070372)	15/238	0.5702143338771182	0.9872025768171138	0	0	0.9785910603211341	0.5497166432454238	NOTCH2;CCL13;NDRG4;ARHGAP8;ATP6AP1;NTRK3;ALOX15;HTR2C;ARRB2;PRKCZ;DUSP9;RPS6KA6;EPHB1;FGFR2;FGF21
double-strand break repair via nonhomologous end joining (GO:0006303)	4/62	0.570641093415778	0.9872025768171138	0	0	1.0036042821023186	0.5630168084991833	MDC1;POLA1;BRCC3;TP53BP1
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	4/62	0.570641093415778	0.9872025768171138	0	0	1.0036042821023186	0.5630168084991833	BCAP31;GRIN2A;DDX3X;CLEC7A
positive regulation of interleukin-1 production (GO:0032732)	4/62	0.570641093415778	0.9872025768171138	0	0	1.0036042821023186	0.5630168084991833	FZD5;CLEC7A;TLR8;IL16
erythrocyte differentiation (GO:0030218)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	ALAS2;SLC25A5;GATA1
interleukin-12-mediated signaling pathway (GO:0035722)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	MSN;TALDO1;SOD1
positive regulation of response to stimulus (GO:0048584)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	BCLAF1;FMR1;IER5
posttranscriptional regulation of gene expression (GO:0010608)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	RBM3;ZC3H10;RPL10
regulation of cellular protein localization (GO:1903827)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	GPC3;GPC4;MAPT
regulation of synaptic transmission, glutamatergic (GO:0051966)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	NLGN3;OPHN1;DGKI
spliceosomal complex assembly (GO:0000245)	3/46	0.5747738924866591	0.9872025768171138	0	0	1.0152984465913828	0.5622504974872419	SRPK3;ZRSR2;RBM5
alpha-linolenic acid metabolic process (GO:0036109)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ABCD1
antifungal innate immune response (GO:0061760)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CLEC7A
cell part morphogenesis (GO:0032990)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	MTM1
cellular response to interleukin-15 (GO:0071350)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	IL2RG
dermatan sulfate metabolic process (GO:0030205)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	BGN
detection of calcium ion (GO:0005513)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	KCNMB1
DNA replication-independent nucleosome organization (GO:0034724)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ATRX
endochondral bone morphogenesis (GO:0060350)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	COL13A1
entry into host (GO:0044409)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CXCR4
extracellular transport (GO:0006858)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	WWP2
interleukin-15-mediated signaling pathway (GO:0035723)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	IL2RG
intraciliary retrograde transport (GO:0035721)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	IFT140
muscle tissue development (GO:0060537)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	SRPK3
negative regulation of alcohol biosynthetic process (GO:1902931)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	SOD1
negative regulation of autophagosome assembly (GO:1902902)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	MTM1
negative regulation of hippo signaling (GO:0035331)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	WWC3
negative regulation of histone methylation (GO:0031061)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	BCOR
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	TAF9B
negative regulation of macromolecule biosynthetic process (GO:0010558)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	AR
negative regulation of myotube differentiation (GO:0010832)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	HDAC4
negative regulation of potassium ion transport (GO:0043267)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	NOS1
negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	TNMD
oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ALG13
plasma membrane repair (GO:0001778)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	SYTL4
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CLEC7A
positive regulation of calcineurin-mediated signaling (GO:0106058)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CAMTA1
positive regulation of calcineurin-NFAT signaling cascade (GO:0070886)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CAMTA1
positive regulation of calcium-mediated signaling (GO:0050850)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CLEC7A
positive regulation of cellular carbohydrate metabolic process (GO:0010676)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	AVPR1B
positive regulation of protein acetylation (GO:1901985)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	DDX3X
positive regulation of protein localization to cell surface (GO:2000010)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	STX4
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	MMP8
positive regulation of transporter activity (GO:0032411)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	WNK3
pre-mRNA cleavage required for polyadenylation (GO:0098789)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CSTF2
pseudouridine synthesis (GO:0001522)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	DKC1
purine-containing compound salvage (GO:0043101)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	HPRT1
pyrimidine deoxyribonucleotide catabolic process (GO:0009223)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	NT5C
regulation of actomyosin structure organization (GO:0110020)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	WAS
regulation of cell aging (GO:0090342)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	NEK6
regulation of fibrinolysis (GO:0051917)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	F2
regulation of histone modification (GO:0031056)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	IGF2
regulation of interleukin-5 production (GO:0032674)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	PRKCZ
regulation of lysosomal lumen pH (GO:0035751)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ATP6AP2
regulation of mRNA metabolic process (GO:1903311)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	SRPK3
regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	NDRG4
regulation of protein exit from endoplasmic reticulum (GO:0070861)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	SORL1
regulation of retrograde protein transport, ER to cytosol (GO:1904152)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	BCAP31
regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	SYP
regulation of tube diameter (GO:0035296)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ACE2
response to interleukin-6 (GO:0070741)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	CITED1
response to muramyl dipeptide (GO:0032495)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	LDOC1
response to thyroid hormone (GO:0097066)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	GATA1
response to UV-B (GO:0010224)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	IVL
reticulophagy (GO:0061709)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	RB1CC1
spliceosomal tri-snRNP complex assembly (GO:0000244)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	USP4
UDP-N-acetylglucosamine metabolic process (GO:0006047)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	RENBP
vascular process in circulatory system (GO:0003018)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ACE2
very long-chain fatty acid biosynthetic process (GO:0042761)	1/13	0.5786330284491865	0.9872025768171138	0	0	1.21284046692607	0.6635290156368909	ELOVL4
regulation of ion transport (GO:0043269)	5/79	0.5799505559144716	0.9872025768171138	0	0	0.9831845897419668	0.535651183016782	KCNJ5;GDNF;WWP2;NOS1;SYT13
alpha-amino acid catabolic process (GO:1901606)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	HSD17B10;OTC
CENP-A containing chromatin organization (GO:0061641)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	CENPI;RBBP7
CENP-A containing nucleosome assembly (GO:0034080)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	CENPI;RBBP7
histone H3-K4 methylation (GO:0051568)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	OGT;KDM6A
ion homeostasis (GO:0050801)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	FHL1;WNK3
maintenance of blood-brain barrier (GO:0035633)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	WNK3;DMD
morphogenesis of an epithelium (GO:0002009)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	PRKX;FGFR2
negative regulation of gene expression, epigenetic (GO:0045814)	2/30	0.5832780723566572	0.9872025768171138	0	0	1.0394971072541166	0.5603837827828232	DNMT3A;RBBP7
