Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
integral component of organelle membrane (GO:0031301)	11/214	0.8181086783669139	0.9632944298948124	0	0	0.786713030039602	0.157940580732888	CSGALNACT1;ERN1;SLC35A2;ELOVL4;MMGT1;GALNT2;BNIP1;SYP;ERGIC3;ABCD1;ZDHHC15
vacuolar lumen (GO:0005775)	8/161	0.8198685123159978	0.9632944298948124	0	0	0.7593973426616343	0.15082489527694007	DNAJC3;SERPINA3;LAMP2;BGN;GPC3;IDS;GPC4;GLA
neuron projection (GO:0043005)	31/556	0.8205841439844698	0.9632944298948124	0	0	0.8557905520774046	0.16922301532700457	CHRM2;TMEM185A;KCNC1;FMR1;SYAP1;HTR2C;SLC6A2;HDAC6;RBM3;GLRA2;PGRMC1;KIF1B;ATP7A;GABRE;EPHB1;GABRQ;FARP1;NLGN4X;MAGEE1;NTRK3;GABRA3;SLC6A12;RAB39B;SYT13;SYP;L1CAM;FRMD7;IL1RAPL1;DCX;MAPT;FGF13
U2-type spliceosomal complex (GO:0005684)	4/89	0.8320422160474652	0.9653265481711646	0	0	0.6838212352023493	0.12573564586188457	SRRM2;RNF113A;RBMX2;HTATSF1
tertiary granule (GO:0070820)	8/164	0.8348788871513895	0.9653265481711646	0	0	0.7446731672083785	0.1343901313747925	RAP2C;LAMP2;ATP6AP2;STOM;ATP11A;CFP;PLD1;MMP8
clathrin-coated vesicle membrane (GO:0030665)	4/90	0.8384388539575114	0.9653265481711646	0	0	0.6758335449697057	0.1190910778456719	CHRM2;FZD5;AVPR2;AP2B1
cilium (GO:0005929)	12/237	0.8408302244246363	0.9653265481711646	0	0	0.7740031397174254	0.1341854512592278	OFD1;NEK8;DNAH17;IFT140;RP2;ARL13A;CASK;CNGA2;CYS1;AKAP4;PKD1;GLI2
ficolin-1-rich granule (GO:0101002)	9/184	0.8435485188525929	0.9653265481711646	0	0	0.7466204273408659	0.12702840008395197	PRDX4;DDX3X;SERPINA1;ALOX5;LAMP2;KRT1;ATP6AP2;HUWE1;PYGL
secretory granule membrane (GO:0030667)	14/274	0.8472823024620167	0.9653265481711646	0	0	0.781192549588776	0.12946027844042649	ATP6AP2;MOSPD2;MAGT1;ATP11A;PLD1;SYTL4;SERPINA5;RAP2C;PGRMC1;RAB37;SYCN;LAMP2;STOM;RAB9B
spliceosomal snRNP complex (GO:0097525)	2/51	0.8484234744365179	0.9653265481711646	0	0	0.5933307902600292	0.09752897862833955	RBMX2;HTATSF1
trans-Golgi network (GO:0005802)	12/239	0.848612641617987	0.9653265481711646	0	0	0.7671007406690226	0.12592146543824115	CHST7;SLC9A7;AP1S2;YIPF6;RAB9A;ATP11C;OCRL;ATP11A;TRAPPC9;TGFBI;ATP7A;SORL1
rough endoplasmic reticulum (GO:0005791)	1/29	0.8546685973489833	0.9653265481711646	0	0	0.5193440800444692	0.08155856847670886	UBA1
vesicle membrane (GO:0012506)	3/73	0.8564642780802	0.9653265481711646	0	0	0.6227814274579668	0.09649541653719663	AP1S2;KIF1B;NOS1
Golgi cisterna (GO:0031985)	2/53	0.8632749250143752	0.9653265481711646	0	0	0.5700018325087044	0.0838028491304559	YIPF6;SORL1
cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	1/30	0.8640268673014637	0.9653265481711646	0	0	0.5014088286596001	0.07328160942495031	CCNB3
U2-type catalytic step 2 spliceosome (GO:0071007)	1/30	0.8640268673014637	0.9653265481711646	0	0	0.5014088286596001	0.07328160942495031	SRRM2
condensed chromosome (GO:0000793)	2/54	0.8701894753867713	0.9653265481711646	0	0	0.5590103043374072	0.07772719827333746	SUV39H1;SMC1A
intercalated disc (GO:0014704)	1/31	0.8727829632549492	0.9653265481711646	0	0	0.4846692607003891	0.06594815352879047	FGF13
intracellular organelle lumen (GO:0070013)	47/848	0.8760355953145164	0.9653265481711646	0	0	0.8483251867369178	0.11227461259282918	ALAS2;SPON1;DDX3X;SERPINA1;COL13A1;COL11A2;SERPINA10;ACSM5;PYGL;CFP;HSD17B10;CHRDL1;BMP15;PRDX4;CA5B;ALOX5;ARSH;GPC3;THEM4;PDK3;ARSF;GPC4;TIMP1;ARSD;AMELX;ACOT9;PDHA1;COL27A1;GPX1;IDH3G;KRT1;BGN;HUWE1;F2;MMP8;SOD1;RAB33B;DNAJC3;ACE2;F8;F9;TMLHE;P4HA1;ALB;COL4A6;COL4A5;OTC
tertiary granule lumen (GO:1904724)	2/55	0.8767809735196886	0.9653265481711646	0	0	0.5484335508140833	0.0721179495794897	MMP8;CFP
azurophil granule (GO:0042582)	7/155	0.8769979276087216	0.9653265481711646	0	0	0.6865688988441139	0.09011261400873	DNAJC3;SERPINA3;RAB37;LAMP2;STOM;MAGT1;GLA
non-motile cilium (GO:0097730)	1/32	0.8809756049456282	0.9653265481711646	0	0	0.4690096648675788	0.05943541093952763	ARL13A
extracellular membrane-bounded organelle (GO:0065010)	2/56	0.8830623360148773	0.9653265481711646	0	0	0.5382485289027346	0.06693630994064105	DNAJC3;ATP2B3
microvillus (GO:0005902)	2/57	0.8890461556178344	0.9653265481711646	0	0	0.5284338714245256	0.062147060589979895	MYO1E;MSN
COPII-coated ER to Golgi transport vesicle (GO:0030134)	3/79	0.8904299169433122	0.9653265481711646	0	0	0.5734298724207244	0.0665470413947569	F8;SERPINA1;ERGIC3
mitotic spindle (GO:0072686)	5/120	0.8916083929668887	0.9653265481711646	0	0	0.6312663340460917	0.0724240907137273	HAUS7;IKBKG;EFHC2;TBL1X;MAD1L1
intrinsic component of endoplasmic reticulum membrane (GO:0031227)	5/121	0.8956538008883991	0.9653265481711646	0	0	0.6257907346092761	0.06896296725642954	ERN1;ELOVL4;MMGT1;BNIP1;ERGIC3
extracellular vesicle (GO:1903561)	2/59	0.9001698491297622	0.9653265481711646	0	0	0.5098376783079194	0.05362055255964017	DNAJC3;ATP2B3
plasma membrane raft (GO:0044853)	3/82	0.9045535982877064	0.9653265481711646	0	0	0.5515652594295412	0.055329562188793854	SCARB1;PRKAR2A;HDAC6
caveola (GO:0005901)	2/60	0.9053331965626319	0.9653265481711646	0	0	0.5010205177784939	0.04982760779080802	SCARB1;HDAC6
Cul3-RING ubiquitin ligase complex (GO:0031463)	1/36	0.9088022288607389	0.9653265481711646	0	0	0.415319622012229	0.03971609281493828	KLHL13
ficolin-1-rich granule membrane (GO:0101003)	2/61	0.9102459375912614	0.9653265481711646	0	0	0.4925022440466762	0.04631513506739734	LAMP2;ATP6AP2
serine/threonine protein kinase complex (GO:1902554)	1/37	0.914676698421443	0.9653265481711646	0	0	0.4037613488975357	0.03600929892009952	CCNB3
small-subunit processome (GO:0032040)	1/37	0.914676698421443	0.9653265481711646	0	0	0.4037613488975357	0.03600929892009952	UTP14A
vesicle (GO:0031982)	10/226	0.9216506342647482	0.9695285892914884	0	0	0.671151166840822	0.05475858534129132	DNAJC3;MYO1E;SNX1;RAB39B;MSN;STOM;ATP2B3;NOS1;PRKCZ;GBGT1
spindle (GO:0005819)	8/192	0.9319957248582768	0.9767187683250412	0	0	0.6304007620602844	0.044397266852677204	CAPN6;KIF4A;XIAP;IKBKG;EFHC2;TBL1X;EMD;MAD1L1
azurophil granule lumen (GO:0035578)	3/90	0.9345148709282802	0.9767187683250412	0	0	0.5006316015803478	0.03390664643058917	DNAJC3;SERPINA3;GLA
intracellular membrane-bounded organelle (GO:0043231)	310/5192	0.9461140584783071	0.9856622345561785	0	0	0.8999100073203	0.04984794829612451	MDC1;TRRAP;ZMYND8;DCAF8;RBPJ;ELK1;BACH1;ZC3H12D;UXT;ZXDA;ZC3H12B;ZXDB;AP1S2;HOXA3;MAGEA1;HOXA2;MAGEA2;HOXA6;IER5;HOXA4;TSPYL2;SRRM2;TSPYL1;KRT4;ESX1;KRT1;TALDO1;LDOC1;EBF3;KRT5;HCFC1;AR;POR;RRAGB;BTK;UPRT;ZNF711;ZNF157;BEX4;L3MBTL3;ZNF395;BEX2;MAGED1;BRCC3;RPS4Y1;HTATSF1;GATA1;SNX1;PRDX4;PGBD5;ZNF827;PCBP4;PPCS;FIGNL1;PRDM16;HOXC5;HOXC4;TP53BP1;RREB1;RBM10;HOXC6;SRPK3;FOXF2;MAGEE1;BCL11B;DTNB;IQSEC1;BCL11A;DCLK3;MICAL2;UPF3B;AMMECR1;NR0B1;SMARCA1;FAM111A;POLA1;STAG2;CYP1A2;SPDYA;SNAI2;VSX2;TP73;CDK16;SERPINA3;ZCCHC12;SERPINA1;CITED1;SUV39H1;NKAP;CHM;ZCCHC18;PHF6;HOXC10;PQBP1;PHF8;GLI2;SERPINA5;MED12;MECP2;MED14;SCML2;SCML1;MAP1LC3A;AIFM1;NKRF;TMSB4X;ZNF41;PBK;IKBKG;CLIC2;GPRASP2;ZNF366;GABPA;HTATIP2;PRMT6;GRIPAP1;PRMT8;PABPC5;TFE3;CACYBP;ZFY;DUSP9;RIPPLY1;MRAP;UGDH;TOX2;RGN;HNRNPH2;MAPT;VGLL1;DNASE1L1;WDR26;RPL10;WAS;XIAP;PRKX;AKAP4;TCEAL8;NT5C;TCEAL7;SH3BGRL;BCLAF1;TCEAL6;TCEAL5;TCEAL4;CUX1;TCEAL3;HSF2;TCEAL2;TCEAL1;TBL1Y;FLNA;ANO10;APBB2;GPC4;TBL1X;UBL4A;ARNT2;RANBP1;CDX4;USP9X;USP9Y;HUWE1;APEX2;PASD1;WWP2;SORBS2;PER2;PER3;RPA4;RLIM;TRIP10;TRIP13;OTC;PAGE4;FOXA1;SCARB1;FMR1;RORA;MSI2;DACH2;ETS1;NUDT11;NUDT10;ATXN3L;YY2;ZNF81;HMGN5;RBMX2;SSX7;SSX3;G6PD;CDKL5;TLE1;USP4;OCRL;ZBTB33;ATP11A;CDYL;KRT76;FOXP3;KRT73;SLC9A6;SLC9A7;DKC1;GEMIN8;PPEF1;DGKI;OSBP2;PSMD10;NOTCH2;KLHL15;ZC4H2;NOTCH4;FOXO4;PKMYT1;FHIT;NDRG1;CCNB3;SBNO1;IRAK1;CAMTA1;ZNF300;NEK8;TRAPPC2;PDHA1;NEK6;NONO;MSN;FOXN3;CTAG2;DIAPH2;DAB1;EIF2S3;P4HA1;ALB;BCL3;PIR;LHX6;ZNF536;UBA1;NF2;FGF13;OGT;FGF12;BRWD3;FGFR2;KDM5C;EDA;DDX3X;RHOXF1;ZC3H4;FHL1;ARRB2;AFF3;PKD1;RBM3;FUNDC2;ZIC3;PPP2R5E;NOS1;RBM5;KDM6A;ZNF880;VBP1;ATRX;DNMT3A;DDX53;ZFP92;MSL3;UBE2QL1;SMC1A;SHROOM4;DUSP21;ELF4;TFDP3;IRF6;SLC25A5;ZNF630;HDAC4;SASH3;USP11;MOSPD1;HDAC8;LAGE3;HDAC6;CECR2;RNF113A;NXF3;FAM120C;BNIP1;RBBP7;UBQLN4;TBX1;USP26;GPKOW;NAA10;ZNF182;IRX4;NAP1L3;ATP2B3;NAP1L2;SYT13;PNRC1;SOD1;NAP1L4;BCOR;RBMX;TAF1;FAM50A
cell-substrate junction (GO:0030055)	18/394	0.9537699378753023	0.9882123664671766	0	0	0.6923367340089939	0.032770230544105744	MDC1;SMPX;FHL1;SLA;CASK;MSN;CD99L2;IL16;SRP68;PARVB;L1CAM;SHROOM4;ARHGAP22;RPS4X;PRKAR2A;FLNA;ITGBL1;DMD
nuclear membrane (GO:0031965)	8/204	0.9551946314587614	0.9882123664671766	0	0	0.5914215451438791	0.027110856300249262	GTF3C3;ALOX5;RB1CC1;ATP1B4;TNRC18;EMD;GUCY2F;PHF8
trans-Golgi network membrane (GO:0032588)	3/99	0.9577119847860909	0.9882123664671766	0	0	0.45347817614964925	0.019593970469866908	AP1S2;RAB9A;ATP7A
P-body (GO:0000932)	2/80	0.9683383384779306	0.9898203687838869	0	0	0.3721543254253535	0.011973592618426135	ZC3H12D;YTHDF1
microbody membrane (GO:0031903)	1/52	0.9685841826112485	0.9898203687838869	0	0	0.2847791256580453	0.00909011531872972	ABCD1
peroxisomal membrane (GO:0005778)	1/53	0.970609340332679	0.9898203687838869	0	0	0.2792876384316073	0.008331490650441828	ABCD1
mitochondrial membrane (GO:0031966)	21/469	0.9722653173297309	0.9898203687838869	0	0	0.676852766798419	0.01903753423900251	ALAS2;COX7B;MAOB;ABCB7;MAOA;NDUFB11;NDUFA1;ACSL4;COX5B;COX7C;SLC25A16;PGRMC1;HAX1;AIFM1;FUNDC1;BNIP1;TIMM17B;SLC25A5;FATE1;ABCD1;SLC25A14
organelle inner membrane (GO:0019866)	14/346	0.9793677550060922	0.9898203687838869	0	0	0.6093903917557021	0.012704609564098539	COX7B;ALAS2;ABCB7;NDUFB11;NDUFA1;ATP1B4;COX5B;COX7C;SLC25A16;AIFM1;TIMM17B;SLC25A5;EMD;SLC25A14
mitochondrial matrix (GO:0005759)	14/348	0.9806345233404001	0.9898203687838869	0	0	0.6056754415696908	0.011844252204787353	ACOT9;ALAS2;PDHA1;GPX1;IDH3G;ACSM5;DNAJC15;HSD17B10;SOD1;TMLHE;CA5B;PDK3;THEM4;OTC
focal adhesion (GO:0005925)	16/387	0.9806553653692214	0.9898203687838869	0	0	0.6228919498270263	0.012167690103463559	MDC1;FHL1;SLA;CASK;MSN;CD99L2;IL16;SRP68;PARVB;L1CAM;SHROOM4;ARHGAP22;RPS4X;PRKAR2A;FLNA;ITGBL1
late endosome membrane (GO:0031902)	1/68	0.9891863337377143	0.993205907647776	0	0	0.21658632905511355	0.0023548476195139833	LAMP2
mitochondrial inner membrane (GO:0005743)	12/328	0.9901404573155298	0.993205907647776	0	0	0.5483973530989806	0.005433778633883078	SLC25A16;COX7B;ALAS2;AIFM1;ABCB7;NDUFB11;NDUFA1;TIMM17B;COX5B;SLC25A5;COX7C;SLC25A14
peroxisome (GO:0005777)	2/128	0.9980605290234887	0.9980605290234887	0	0	0.229787865301884	4.4609963412518177E-4	ABCD1;SOD1
